,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
513,sus tri andarwati iya perintah mangkrak alias sahkan payung hukum tindak laku perzinahan luas permendikbud bnr gak zinah sex bebas protes kaum islamis frase tuju,positif,"['susi', 'tri', 'andarwati', 'iya', 'pemerintah', 'masalahnya', 'tuh', 'mangkrak', 'alias', 'sahkan', 'payung', 'hukum', 'menindak', 'pelaku', 'perzinahan', 'luas', 'permendikbud', 'bnr', 'gak', 'zinah', 'sex', 'bebas', 'protes', 'kaum', 'islamis', 'frase', 'persetujuan']","['susi', 'tri', 'andarwati', 'iya', 'pemerintah', 'mangkrak', 'alias', 'sahkan', 'payung', 'hukum', 'menindak', 'pelaku', 'perzinahan', 'luas', 'permendikbud', 'bnr', 'gak', 'zinah', 'sex', 'bebas', 'protes', 'kaum', 'islamis', 'frase', 'persetujuan']","['sus', 'tri', 'andarwati', 'iya', 'perintah', 'mangkrak', 'alias', 'sahkan', 'payung', 'hukum', 'tindak', 'laku', 'perzinahan', 'luas', 'permendikbud', 'bnr', 'gak', 'zinah', 'sex', 'bebas', 'protes', 'kaum', 'islamis', 'frase', 'tuju']",sus tri andarwati iya perintah mangkrak alias sahkan payung hukum tindak laku perzinahan luas permendikbud bnr gak zinah sex bebas protes kaum islamis frase tuju
514,sus tri andarwati permendikbud revisi iya kaum islamis legowo permendikbud,netral,"['susi', 'tri', 'andarwati', 'mungkin', 'permendikbud', 'revisi', 'iya', 'mungkin', 'kaum', 'islamis', 'legowo', 'permendikbud']","['susi', 'tri', 'andarwati', 'permendikbud', 'revisi', 'iya', 'kaum', 'islamis', 'legowo', 'permendikbud']","['sus', 'tri', 'andarwati', 'permendikbud', 'revisi', 'iya', 'kaum', 'islamis', 'legowo', 'permendikbud']",sus tri andarwati permendikbud revisi iya kaum islamis legowo permendikbud
515,akhsan andi halah ga solusiable spk agamais diem leceh pesantren didik keluarga kena nikahin laku leceh keluarga korban maklum pikir tertingal bobrok,negatif,"['akhsan', 'andi', 'halah', 'ga', 'solusiable', 'spk', 'agamais', 'diem', 'pas', 'pelecehan', 'dipesantren', 'pendidikan', 'keluarga', 'kena', 'mungkin', 'nikahin', 'pelaku', 'pelecehan', 'keluarga', 'korban', 'maklum', 'pemikiran', 'tertingal', 'bin', 'bobrok']","['akhsan', 'andi', 'halah', 'ga', 'solusiable', 'spk', 'agamais', 'diem', 'pelecehan', 'dipesantren', 'pendidikan', 'keluarga', 'kena', 'nikahin', 'pelaku', 'pelecehan', 'keluarga', 'korban', 'maklum', 'pemikiran', 'tertingal', 'bobrok']","['akhsan', 'andi', 'halah', 'ga', 'solusiable', 'spk', 'agamais', 'diem', 'leceh', 'pesantren', 'didik', 'keluarga', 'kena', 'nikahin', 'laku', 'leceh', 'keluarga', 'korban', 'maklum', 'pikir', 'tertingal', 'bobrok']",akhsan andi halah ga solusiable spk agamais diem leceh pesantren didik keluarga kena nikahin laku leceh keluarga korban maklum pikir tertingal bobrok
516,raja bla bla bla mucho texto nikmatin seteru wkwkwkwk,negatif,"['raja', 'bla', 'bla', 'bla', 'mucho', 'texto', 'nikmatin', 'perseteruan', 'wkwkwkwk']","['raja', 'bla', 'bla', 'bla', 'mucho', 'texto', 'nikmatin', 'perseteruan', 'wkwkwkwk']","['raja', 'bla', 'bla', 'bla', 'mucho', 'texto', 'nikmatin', 'seteru', 'wkwkwkwk']",raja bla bla bla mucho texto nikmatin seteru wkwkwkwk
517,akhsan andi menrisex permen laku dunia didik,positif,"['akhsan', 'andi', 'menrisex', 'berlebihan', 'permen', 'berlakunya', 'dunia', 'pendidikan']","['akhsan', 'andi', 'menrisex', 'permen', 'berlakunya', 'dunia', 'pendidikan']","['akhsan', 'andi', 'menrisex', 'permen', 'laku', 'dunia', 'didik']",akhsan andi menrisex permen laku dunia didik
518,ente bicara ente pernyatan,netral,"['ente', 'bicara', 'sih', 'ente', 'bikin', 'pernyatan']","['ente', 'bicara', 'ente', 'pernyatan']","['ente', 'bicara', 'ente', 'pernyatan']",ente bicara ente pernyatan
519,akhsan andi frase tuju tuju leceh,positif,"['akhsan', 'andi', 'frase', 'persetujuan', 'kan', 'persetujuan', 'pelecehan']","['akhsan', 'andi', 'frase', 'persetujuan', 'persetujuan', 'pelecehan']","['akhsan', 'andi', 'frase', 'tuju', 'tuju', 'leceh']",akhsan andi frase tuju tuju leceh
520,aduh males bahas komen bales,negatif,"['aduh', 'males', 'bahas', 'komen', 'bales']","['aduh', 'males', 'bahas', 'komen', 'bales']","['aduh', 'males', 'bahas', 'komen', 'bales']",aduh males bahas komen bales
521,hehehe penting tuju tuju,positif,"['hehehe', 'terpenting', 'setuju', 'setuju']","['hehehe', 'terpenting', 'setuju', 'setuju']","['hehehe', 'penting', 'tuju', 'tuju']",hehehe penting tuju tuju
522,prbuatan zinah deh aturany sndri kuhp hukum agama msing komen kyak bocah paud deh gede blon,positif,"['prbuatan', 'zinah', 'kan', 'deh', 'aturany', 'sndri', 'kuhp', 'hukum', 'agama', 'msing', 'komen', 'kyak', 'bocah', 'paud', 'deh', 'gede', 'blon']","['prbuatan', 'zinah', 'deh', 'aturany', 'sndri', 'kuhp', 'hukum', 'agama', 'msing', 'komen', 'kyak', 'bocah', 'paud', 'deh', 'gede', 'blon']","['prbuatan', 'zinah', 'deh', 'aturany', 'sndri', 'kuhp', 'hukum', 'agama', 'msing', 'komen', 'kyak', 'bocah', 'paud', 'deh', 'gede', 'blon']",prbuatan zinah deh aturany sndri kuhp hukum agama msing komen kyak bocah paud deh gede blon
523,wongemblung neng ye udeh bebas main kampus hemat saudara laki laki ga hotel lindung negara bwahahahah,positif,"['wongemblung', 'seneng', 'ye', 'udeh', 'bebas', 'main', 'kampus', 'hemat', 'saudara', 'laki', 'laki', 'ga', 'hotel', 'dilindungi', 'negara', 'bwahahahah']","['wongemblung', 'seneng', 'ye', 'udeh', 'bebas', 'main', 'kampus', 'hemat', 'saudara', 'laki', 'laki', 'ga', 'hotel', 'dilindungi', 'negara', 'bwahahahah']","['wongemblung', 'neng', 'ye', 'udeh', 'bebas', 'main', 'kampus', 'hemat', 'saudara', 'laki', 'laki', 'ga', 'hotel', 'lindung', 'negara', 'bwahahahah']",wongemblung neng ye udeh bebas main kampus hemat saudara laki laki ga hotel lindung negara bwahahahah
524,rush day iya gni toge dksih otak main hp goblokny natural,positif,"['rush', 'day', 'iya', 'gni', 'toge', 'dksih', 'otak', 'main', 'hp', 'goblokny', 'natural']","['rush', 'day', 'iya', 'gni', 'toge', 'dksih', 'otak', 'main', 'hp', 'goblokny', 'natural']","['rush', 'day', 'iya', 'gni', 'toge', 'dksih', 'otak', 'main', 'hp', 'goblokny', 'natural']",rush day iya gni toge dksih otak main hp goblokny natural
525,juli yaelah cuan tukang ecer kond kampus gas stock banyakin ahahaha,negatif,"['julian', 'yaelah', 'cuan', 'tukang', 'eceran', 'kond', 'kampus', 'gas', 'stock', 'banyakin', 'ahahaha']","['julian', 'yaelah', 'cuan', 'tukang', 'eceran', 'kond', 'kampus', 'gas', 'stock', 'banyakin', 'ahahaha']","['juli', 'yaelah', 'cuan', 'tukang', 'ecer', 'kond', 'kampus', 'gas', 'stock', 'banyakin', 'ahahaha']",juli yaelah cuan tukang ecer kond kampus gas stock banyakin ahahaha
526,rush day trnyta drone kelas paud ngoceh,negatif,"['rush', 'day', 'trnyta', 'drone', 'kelas', 'paud', 'ngoceh']","['rush', 'day', 'trnyta', 'drone', 'kelas', 'paud', 'ngoceh']","['rush', 'day', 'trnyta', 'drone', 'kelas', 'paud', 'ngoceh']",rush day trnyta drone kelas paud ngoceh
527,setujuj pakek pakean pantai jos brow,positif,"['setujuj', 'pakek', 'pakean', 'pantai', 'jos', 'brow']","['setujuj', 'pakek', 'pakean', 'pantai', 'jos', 'brow']","['setujuj', 'pakek', 'pakean', 'pantai', 'jos', 'brow']",setujuj pakek pakean pantai jos brow
528,juli kadrun cerdas megunakan akal sehat gak permen nyuri sempat permen berani manusia moral berahlaq tat agama gak ayo ikut perintah agama tingalkan larang agama brow,netral,"['julian', 'kadrun', 'cerdas', 'megunakan', 'akal', 'sehat', 'gak', 'permen', 'nyuri', 'kesempatan', 'permen', 'berani', 'manusia', 'bermoral', 'berahlaq', 'tat', 'agama', 'gak', 'mungkin', 'ayo', 'ikuti', 'perintah', 'agama', 'tingalkan', 'larangan', 'agama', 'brow']","['julian', 'kadrun', 'cerdas', 'megunakan', 'akal', 'sehat', 'gak', 'permen', 'nyuri', 'kesempatan', 'permen', 'berani', 'manusia', 'bermoral', 'berahlaq', 'tat', 'agama', 'gak', 'ayo', 'ikuti', 'perintah', 'agama', 'tingalkan', 'larangan', 'agama', 'brow']","['juli', 'kadrun', 'cerdas', 'megunakan', 'akal', 'sehat', 'gak', 'permen', 'nyuri', 'sempat', 'permen', 'berani', 'manusia', 'moral', 'berahlaq', 'tat', 'agama', 'gak', 'ayo', 'ikut', 'perintah', 'agama', 'tingalkan', 'larang', 'agama', 'brow']",juli kadrun cerdas megunakan akal sehat gak permen nyuri sempat permen berani manusia moral berahlaq tat agama gak ayo ikut perintah agama tingalkan larang agama brow
529,atur alah dilangar laku keras seksual keras seksual atur manusia,positif,"['aturan', 'alah', 'dilangar', 'pelaku', 'kekerasan', 'seksual', 'melakukan', 'kekerasan', 'seksual', 'aturan', 'dibuat', 'manusia']","['aturan', 'alah', 'dilangar', 'pelaku', 'kekerasan', 'seksual', 'kekerasan', 'seksual', 'aturan', 'manusia']","['atur', 'alah', 'dilangar', 'laku', 'keras', 'seksual', 'keras', 'seksual', 'atur', 'manusia']",atur alah dilangar laku keras seksual keras seksual atur manusia
530,senjata beda mas senjata berantas kuhp bahas tindak a susila,negatif,"['senjatanya', 'beda', 'mas', 'senjata', 'digunakan', 'memberantasnya', 'kuhp', 'bahas', 'tindakan', 'a susila']","['senjatanya', 'beda', 'mas', 'senjata', 'memberantasnya', 'kuhp', 'bahas', 'tindakan', 'a susila']","['senjata', 'beda', 'mas', 'senjata', 'berantas', 'kuhp', 'bahas', 'tindak', 'a susila']",senjata beda mas senjata berantas kuhp bahas tindak a susila
531,nila titik rusak susu belanga pasal revisi liberal halal penzinahan,negatif,"['nila', 'setitik', 'rusak', 'susu', 'sebelanga', 'pasal', 'direvisi', 'liberal', 'menghalalkan', 'penzinahan']","['nila', 'setitik', 'rusak', 'susu', 'sebelanga', 'pasal', 'direvisi', 'liberal', 'menghalalkan', 'penzinahan']","['nila', 'titik', 'rusak', 'susu', 'belanga', 'pasal', 'revisi', 'liberal', 'halal', 'penzinahan']",nila titik rusak susu belanga pasal revisi liberal halal penzinahan
532,nadiem kurikulum kanya tambah ajar sex bebas rayu lacur hukum negara mjd korban atur atur,negatif,"['nadiem', 'kurikulum', 'pendidikanya', 'ditambahi', 'pelajaran', 'sex', 'bebas', 'merayu', 'pelacur', 'hukum', 'negara', 'mjd', 'korban', 'diatur', 'mengatur']","['nadiem', 'kurikulum', 'pendidikanya', 'ditambahi', 'pelajaran', 'sex', 'bebas', 'merayu', 'pelacur', 'hukum', 'negara', 'mjd', 'korban', 'diatur', 'mengatur']","['nadiem', 'kurikulum', 'kanya', 'tambah', 'ajar', 'sex', 'bebas', 'rayu', 'lacur', 'hukum', 'negara', 'mjd', 'korban', 'atur', 'atur']",nadiem kurikulum kanya tambah ajar sex bebas rayu lacur hukum negara mjd korban atur atur
533,rasuk,positif,['merasukimu'],['merasukimu'],['rasuk'],rasuk
534,simak,positif,['menyimak'],['menyimak'],['simak'],simak
535,revisi gus dur repot,negatif,"['direvisi', 'gus', 'dur', 'repot']","['direvisi', 'gus', 'dur', 'repot']","['revisi', 'gus', 'dur', 'repot']",revisi gus dur repot
536,muhamadiyah ikadi mui prof cholis naf tolak suruh pergi permendikbudristek th nu suara iya wakil prof cholil naf,negatif,"['muhamadiyah', 'ikadi', 'mui', 'prof', 'cholis', 'nafis', 'menolak', 'suruh', 'pergi', 'permendikbudristek', 'th', 'nu', 'suaranya', 'iya', 'diwakili', 'prof', 'cholil', 'nafis']","['muhamadiyah', 'ikadi', 'mui', 'prof', 'cholis', 'nafis', 'menolak', 'suruh', 'pergi', 'permendikbudristek', 'th', 'nu', 'suaranya', 'iya', 'diwakili', 'prof', 'cholil', 'nafis']","['muhamadiyah', 'ikadi', 'mui', 'prof', 'cholis', 'naf', 'tolak', 'suruh', 'pergi', 'permendikbudristek', 'th', 'nu', 'suara', 'iya', 'wakil', 'prof', 'cholil', 'naf']",muhamadiyah ikadi mui prof cholis naf tolak suruh pergi permendikbudristek th nu suara iya wakil prof cholil naf
537,pks poligami turun,positif,"['pks', 'poligami', 'turun']","['pks', 'poligami', 'turun']","['pks', 'poligami', 'turun']",pks poligami turun
538,negara truskan anak hasil zinah bagus dimcok,positif,"['negara', 'truskan', 'anak', 'hasil', 'zinah', 'baguslah', 'dimcok']","['negara', 'truskan', 'anak', 'hasil', 'zinah', 'baguslah', 'dimcok']","['negara', 'truskan', 'anak', 'hasil', 'zinah', 'bagus', 'dimcok']",negara truskan anak hasil zinah bagus dimcok
539,kalang guru tingi gak nolak zina atur tri,positif,"['kalangan', 'perguruan', 'tingi', 'gak', 'nolak', 'berzina', 'peraturan', 'mentri']","['kalangan', 'perguruan', 'tingi', 'gak', 'nolak', 'berzina', 'peraturan', 'mentri']","['kalang', 'guru', 'tingi', 'gak', 'nolak', 'zina', 'atur', 'tri']",kalang guru tingi gak nolak zina atur tri
540,cecep bicara,netral,"['cecep', 'bicaranya']","['cecep', 'bicaranya']","['cecep', 'bicara']",cecep bicara
541,klu selangkang pks cpt tangap,netral,"['klu', 'selangkangan', 'pks', 'cpt', 'tangap']","['klu', 'selangkangan', 'pks', 'cpt', 'tangap']","['klu', 'selangkang', 'pks', 'cpt', 'tangap']",klu selangkang pks cpt tangap
542,pks kritik permen bnr lanjut mas tri,negatif,"['pks', 'kritik', 'permen', 'nya', 'bnr', 'lanjutkan', 'mas', 'mentri']","['pks', 'kritik', 'permen', 'bnr', 'lanjutkan', 'mas', 'mentri']","['pks', 'kritik', 'permen', 'bnr', 'lanjut', 'mas', 'tri']",pks kritik permen bnr lanjut mas tri
543,inget angota pks nonton porno sidang bwahaha pks bela keras rem mpret urusin kader mu kampanye poligami ngak perempuan terima poligami diskusi cari sensasi jalan unya cpt tindakanya jalan amat revisi kakehan ngoceh,negatif,"['inget', 'angota', 'pks', 'nonton', 'porno', 'sidang', 'bwahaha', 'pks', 'membela', 'kasus', 'kekerasan', 'perempun', 'mpret', 'urusin', 'kader', 'mu', 'kampanye', 'poligami', 'ngak', 'perempuan', 'menerima', 'poligami', 'diskusikan', 'cari', 'sensasi', 'jalankan', 'unya', 'cpt', 'tindakanya', 'jalan', 'diamati', 'direvisi', 'kakehan', 'ngoceh']","['inget', 'angota', 'pks', 'nonton', 'porno', 'sidang', 'bwahaha', 'pks', 'membela', 'kekerasan', 'perempun', 'mpret', 'urusin', 'kader', 'mu', 'kampanye', 'poligami', 'ngak', 'perempuan', 'menerima', 'poligami', 'diskusikan', 'cari', 'sensasi', 'jalankan', 'unya', 'cpt', 'tindakanya', 'jalan', 'diamati', 'direvisi', 'kakehan', 'ngoceh']","['inget', 'angota', 'pks', 'nonton', 'porno', 'sidang', 'bwahaha', 'pks', 'bela', 'keras', 'rem', 'mpret', 'urusin', 'kader', 'mu', 'kampanye', 'poligami', 'ngak', 'perempuan', 'terima', 'poligami', 'diskusi', 'cari', 'sensasi', 'jalan', 'unya', 'cpt', 'tindakanya', 'jalan', 'amat', 'revisi', 'kakehan', 'ngoceh']",inget angota pks nonton porno sidang bwahaha pks bela keras rem mpret urusin kader mu kampanye poligami ngak perempuan terima poligami diskusi cari sensasi jalan unya cpt tindakanya jalan amat revisi kakehan ngoceh
544,legal zinah jepang,netral,"['legalkan', 'zinah', 'pen', 'jepang']","['legalkan', 'zinah', 'jepang']","['legal', 'zinah', 'jepang']",legal zinah jepang
545,aborsi efek hamil luar nikah,negatif,"['kasus', 'aborsi', 'efek', 'hamil', 'diluar', 'nikah']","['aborsi', 'efek', 'hamil', 'diluar', 'nikah']","['aborsi', 'efek', 'hamil', 'luar', 'nikah']",aborsi efek hamil luar nikah
546,atur bnr keras seksual lawan dibrantas,positif,"['peraturan', 'bnr', 'kekerasan', 'seksual', 'dilawan', 'dibrantas']","['peraturan', 'bnr', 'kekerasan', 'seksual', 'dilawan', 'dibrantas']","['atur', 'bnr', 'keras', 'seksual', 'lawan', 'dibrantas']",atur bnr keras seksual lawan dibrantas
547,tanda jaman naudzubilah,negatif,"['tanda', 'jaman', 'naudzubilah']","['tanda', 'jaman', 'naudzubilah']","['tanda', 'jaman', 'naudzubilah']",tanda jaman naudzubilah
548,inalilahi wa inalilahi roji un,netral,"['inalilahi', 'wa', 'inalilahi', 'roji', 'un']","['inalilahi', 'wa', 'inalilahi', 'roji', 'un']","['inalilahi', 'wa', 'inalilahi', 'roji', 'un']",inalilahi wa inalilahi roji un
549,moga oengagas anak istri korban plaku zinah sek bas amin,negatif,"['moga', 'oengagas', 'anak', 'istrinya', 'korban', 'plaku', 'zinah', 'sek', 'bas', 'amin']","['moga', 'oengagas', 'anak', 'istrinya', 'korban', 'plaku', 'zinah', 'sek', 'bas', 'amin']","['moga', 'oengagas', 'anak', 'istri', 'korban', 'plaku', 'zinah', 'sek', 'bas', 'amin']",moga oengagas anak istri korban plaku zinah sek bas amin
550,mas mah beda beda senjata keras seksual lingkung kampus tembak pake permendikbudristek bicara tindak seksual tuju belah kampus tindak a susila pakek atur atur kampus atur larang tindak a susila kampus kode etik dosen laku dosen kuhp senjata sesuai permendikbudristek gk tindak laku a susila ranah mekanisme hukum patokanya nangkepnya bincang bahas luar konteks,negatif,"['mas', 'mah', 'beda', 'kasus', 'beda', 'senjata', 'kekerasan', 'seksual', 'lingkungan', 'kampus', 'ditembak', 'pake', 'permendikbudristek', 'membicarakan', 'tindakan', 'seksual', 'persetujuan', 'belah', 'kampus', 'tindakan', 'a susila', 'pakek', 'peraturan', 'peraturan', 'kampus', 'peraturan', 'melarang', 'tindakan', 'a susila', 'kampus', 'kode', 'etik', 'dosen', 'pelaku', 'dosen', 'kuhp', 'senjatanya', 'disesuaikan', 'memang', 'permendikbudristek', 'gk', 'menindak', 'pelaku', 'a susila', 'ranahnya', 'mekanisme', 'hukum', 'patokanya', 'sih', 'nangkepnya', 'perbincangan', 'bahas', 'diluar', 'konteks']","['mas', 'mah', 'beda', 'beda', 'senjata', 'kekerasan', 'seksual', 'lingkungan', 'kampus', 'ditembak', 'pake', 'permendikbudristek', 'membicarakan', 'tindakan', 'seksual', 'persetujuan', 'belah', 'kampus', 'tindakan', 'a susila', 'pakek', 'peraturan', 'peraturan', 'kampus', 'peraturan', 'melarang', 'tindakan', 'a susila', 'kampus', 'kode', 'etik', 'dosen', 'pelaku', 'dosen', 'kuhp', 'senjatanya', 'disesuaikan', 'permendikbudristek', 'gk', 'menindak', 'pelaku', 'a susila', 'ranahnya', 'mekanisme', 'hukum', 'patokanya', 'nangkepnya', 'perbincangan', 'bahas', 'diluar', 'konteks']","['mas', 'mah', 'beda', 'beda', 'senjata', 'keras', 'seksual', 'lingkung', 'kampus', 'tembak', 'pake', 'permendikbudristek', 'bicara', 'tindak', 'seksual', 'tuju', 'belah', 'kampus', 'tindak', 'a susila', 'pakek', 'atur', 'atur', 'kampus', 'atur', 'larang', 'tindak', 'a susila', 'kampus', 'kode', 'etik', 'dosen', 'laku', 'dosen', 'kuhp', 'senjata', 'sesuai', 'permendikbudristek', 'gk', 'tindak', 'laku', 'a susila', 'ranah', 'mekanisme', 'hukum', 'patokanya', 'nangkepnya', 'bincang', 'bahas', 'luar', 'konteks']",mas mah beda beda senjata keras seksual lingkung kampus tembak pake permendikbudristek bicara tindak seksual tuju belah kampus tindak a susila pakek atur atur kampus atur larang tindak a susila kampus kode etik dosen laku dosen kuhp senjata sesuai permendikbudristek gk tindak laku a susila ranah mekanisme hukum patokanya nangkepnya bincang bahas luar konteks
551,korban ancam bicara dasar suka suka trus penjara korban,negatif,"['jikalau', 'korban', 'ancam', 'bicara', 'dasar', 'suka', 'suka', 'trus', 'penjara', 'korban', 'keduanya']","['korban', 'ancam', 'bicara', 'dasar', 'suka', 'suka', 'trus', 'penjara', 'korban']","['korban', 'ancam', 'bicara', 'dasar', 'suka', 'suka', 'trus', 'penjara', 'korban']",korban ancam bicara dasar suka suka trus penjara korban
552,usul,positif,['diusulkan'],['diusulkan'],['usul'],usul
553,pks revisi nungu korban tambah selese,negatif,"['pks', 'direvisi', 'nungu', 'korban', 'bertambah', 'selese']","['pks', 'direvisi', 'nungu', 'korban', 'bertambah', 'selese']","['pks', 'revisi', 'nungu', 'korban', 'tambah', 'selese']",pks revisi nungu korban tambah selese
554,rifki fauzi iya kelam gilir ngusulin kritisi,negatif,"['rifki', 'fauzi', 'iya', 'kelaman', 'giliran', 'ngusulin', 'dikritisi']","['rifki', 'fauzi', 'iya', 'kelaman', 'giliran', 'ngusulin', 'dikritisi']","['rifki', 'fauzi', 'iya', 'kelam', 'gilir', 'ngusulin', 'kritisi']",rifki fauzi iya kelam gilir ngusulin kritisi
555,bnr,netral,['bnr'],['bnr'],['bnr'],bnr
556,saudara laki laki urus ginian pks ga nyampe nalar tertawa oposisi payah lelet,positif,"['saudara', 'laki', 'laki', 'urusan', 'ginian', 'pks', 'ga', 'nyampe', 'nalarnya', 'tertawa', 'oposisi', 'payah', 'lelet']","['saudara', 'laki', 'laki', 'urusan', 'ginian', 'pks', 'ga', 'nyampe', 'nalarnya', 'tertawa', 'oposisi', 'payah', 'lelet']","['saudara', 'laki', 'laki', 'urus', 'ginian', 'pks', 'ga', 'nyampe', 'nalar', 'tertawa', 'oposisi', 'payah', 'lelet']",saudara laki laki urus ginian pks ga nyampe nalar tertawa oposisi payah lelet
557,tuju,positif,"['setuju', 'wkwk']",['setuju'],['tuju'],tuju
558,indonesia maju kaya jepang ga islamabad belakang,positif,"['indonesia', 'maju', 'kaya', 'jepang', 'ga', 'an', 'islamabad', 'terbelakang']","['indonesia', 'maju', 'kaya', 'jepang', 'ga', 'islamabad', 'terbelakang']","['indonesia', 'maju', 'kaya', 'jepang', 'ga', 'islamabad', 'belakang']",indonesia maju kaya jepang ga islamabad belakang
559,riza kun kena azab,negatif,"['riza', 'kun', 'kena', 'azab']","['riza', 'kun', 'kena', 'azab']","['riza', 'kun', 'kena', 'azab']",riza kun kena azab
560,xmbelgedesh mitos gaung kelompok pondasi khayal bnr teori bukti banding negara negara,negatif,"['xmbelgedesh', 'mitos', 'digaungkan', 'kelompokmu', 'pondasi', 'khayalan', 'bnr', 'teori', 'buktinya', 'perbandingan', 'negara', 'negara']","['xmbelgedesh', 'mitos', 'digaungkan', 'kelompokmu', 'pondasi', 'khayalan', 'bnr', 'teori', 'buktinya', 'perbandingan', 'negara', 'negara']","['xmbelgedesh', 'mitos', 'gaung', 'kelompok', 'pondasi', 'khayal', 'bnr', 'teori', 'bukti', 'banding', 'negara', 'negara']",xmbelgedesh mitos gaung kelompok pondasi khayal bnr teori bukti banding negara negara
