,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
276, purnomo benar sekali ,netral,"['purnomo', 'bnr', 'sekali']","['purnomo', 'bnr']","['purnomo', 'bnr']",purnomo bnr
277, purnomo kalo gitu ntar jadinya malah pembenturan antar undang dong gimana kalo si pelaku bersembunyi di kata tanpa persetujuan di dalam permendikbud no  apa undang yg lain bakal bisa menjerat si pelaku ,negatif,"['purnomo', 'kalo', 'gitu', 'ntar', 'jadinya', 'mlh', 'pembenturan', 'hantar', 'undang', 'dong', 'gimana', 'kalo', 'si', 'pelaku', 'bersembunyi', 'di', 'kata', 'tanpa', 'persetujuan', 'di', 'dalem', 'permendikbud', 'no', 'aoa', 'undang', 'yg', 'lain', 'bakal', 'bsa', 'menjerat', 'si', 'pelaku']","['purnomo', 'gitu', 'ntar', 'mlh', 'pembenturan', 'hantar', 'undang', 'gimana', 'pelaku', 'bersembunyi', 'persetujuan', 'dalem', 'permendikbud', 'no', 'aoa', 'undang', 'bsa', 'menjerat', 'pelaku']","['purnomo', 'gitu', 'ntar', 'mlh', 'bentur', 'hantar', 'undang', 'gimana', 'laku', 'sembunyi', 'tuju', 'dalem', 'permendikbud', 'no', 'aoa', 'undang', 'bsa', 'jerat', 'laku']",purnomo gitu ntar mlh bentur hantar undang gimana laku sembunyi tuju dalem permendikbud no aoa undang bsa jerat laku
278, bayu hasanudin justru kalau tanpa persetujuan di jerat menggunakan permendikbud no ,positif,"['bayu', 'hasanudin', 'justeru', 'klw', 'tanpa', 'persetujuan', 'di', 'jerat', 'menggunakan', 'permendikbud', 'no']","['bayu', 'hasanudin', 'justeru', 'klw', 'persetujuan', 'jerat', 'permendikbud', 'no']","['bayu', 'hasanudin', 'justeru', 'klw', 'tuju', 'jerat', 'permendikbud', 'no']",bayu hasanudin justeru klw tuju jerat permendikbud no
279, purnomo mksd ane gini bro kan di permendikbud no  itu semua tindakan bakal disebut sbg kekerasan seksual jikalau tanpa persetujuan korban jadi kalo korbannya setuju apa bakal disebut kekerasan seksual kalo tidak trus fungsi permen ini apa iya ane tau permen ini fungsinya sbg benteng buat korban pelaku kekerasan seksual tapi in other side menurut ane permen ini scr gak langsung melegalkan seks bebas dengan adanya kata tanpa persetujuan korban itu ane gak bilang permen ini buruk tapi bagi ane permen ini kurang worth it dengan adanya kata tanpa persetujuan korban kalo permen ini di konfirmasi dan di patenkan dengan ada kata tanpa persetujuan korban didalamnya ane menolak keras sih,negatif,"['purnomo', 'mksd', 'ane', 'gini', 'bro', 'kan', 'di', 'permendikbud', 'no', 'itu', 'semua', 'tindakan', 'bakal', 'disebut', 'sbg', 'kekerasan', 'seksual', 'jikalau', 'tanpa', 'persetujuan', 'korban', 'jadi', 'kalo', 'korbannya', 'setuju', 'aoa', 'bakal', 'disebut', 'kekerasan', 'seksual', 'kalo', 'ndak', 'trus', 'fungsi', 'permen', 'ini', 'aoa', 'iya', 'ane', 'tau', 'permen', 'ini', 'fungsinya', 'sbg', 'benteng', 'buat', 'korban', 'pelaku', 'kekerasan', 'seksual', 'tapi', 'in', 'other', 'side', 'menurut', 'ane', 'permen', 'ini', 'scr', 'gak', 'langsung', 'melegalkan', 'sex', 'bebas', 'dgn', 'adanya', 'kata', 'tanpa', 'persetujuan', 'korban', 'itu', 'ane', 'gak', 'bilang', 'permen', 'ini', 'burukk', 'tapi', 'bagi', 'ane', 'permen', 'ini', 'kurang', 'worth', 'it', 'dgn', 'adanya', 'kata', 'tanpa', 'persetujuan', 'korban', 'kalo', 'permen', 'ini', 'di', 'konfirmasi', 'dn', 'di', 'patenkan', 'dgn', 'ada', 'kata', 'tanpa', 'persetujuan', 'korban', 'didalamnya', 'ane', 'menolak', 'keras', 'sih']","['purnomo', 'mksd', 'ane', 'gini', 'permendikbud', 'no', 'tindakan', 'sbg', 'kekerasan', 'seksual', 'persetujuan', 'korban', 'korbannya', 'setuju', 'aoa', 'kekerasan', 'seksual', 'ndak', 'trus', 'fungsi', 'permen', 'aoa', 'iya', 'ane', 'permen', 'fungsinya', 'sbg', 'benteng', 'korban', 'pelaku', 'kekerasan', 'seksual', 'in', 'other', 'side', 'ane', 'permen', 'scr', 'gak', 'langsung', 'melegalkan', 'sex', 'bebas', 'persetujuan', 'korban', 'ane', 'gak', 'permen', 'burukk', 'ane', 'permen', 'worth', 'it', 'persetujuan', 'korban', 'permen', 'konfirmasi', 'dn', 'patenkan', 'persetujuan', 'korban', 'didalamnya', 'ane', 'menolak', 'keras']","['purnomo', 'mksd', 'ane', 'gin', 'permendikbud', 'no', 'tindak', 'sbg', 'keras', 'seksual', 'tuju', 'korban', 'korban', 'tuju', 'aoa', 'keras', 'seksual', 'ndak', 'trus', 'fungsi', 'permen', 'aoa', 'iya', 'ane', 'permen', 'fungsi', 'sbg', 'benteng', 'korban', 'laku', 'keras', 'seksual', 'in', 'other', 'side', 'ane', 'permen', 'scr', 'gak', 'langsung', 'legal', 'sex', 'bebas', 'tuju', 'korban', 'ane', 'gak', 'permen', 'burukk', 'ane', 'permen', 'worth', 'it', 'tuju', 'korban', 'permen', 'konfirmasi', 'dn', 'paten', 'tuju', 'korban', 'dalam', 'ane', 'tolak', 'keras']",purnomo mksd ane gin permendikbud no tindak sbg keras seksual tuju korban korban tuju aoa keras seksual ndak trus fungsi permen aoa iya ane permen fungsi sbg benteng korban laku keras seksual in other side ane permen scr gak langsung legal sex bebas tuju korban ane gak permen burukk ane permen worth it tuju korban permen konfirmasi dn paten tuju korban dalam ane tolak keras
280, bayu hasanudin pelecehan seksual itu bukan cuma dlm bentuk tindakan banyak cara bentuk pelecehan seksual bisa dgn verbal penggunaan otoritas memfoto video bahkan memandang dan bersiul aja bisa jadi pelecehan seksual kalau tdk ada namanya kata tanpa persetujuan korban pelaku bisa berdalih hanya bersenggolan hanya bergurau hanya memfoto hanya menjalankan tugas dan ga bisa dipidana contoh kalau ada org memfoto wanita itu mana bisa disebut pelecehan kalau ada persetujuan wanitanya tapi kalau fotonya diambil tanpa persetujuan si wanita dan si wanita ga terima itu bisa jadi pelecehan seksual yg menentukan mana pelecehan seksual itu bukan pks bukan mui bukan elu yg melihat tapi si korban yg merasakan ,positif,"['bayu', 'hasanudin', 'pelecehan', 'seksual', 'itu', 'bukan', 'cuma', 'dlm', 'bentuk', 'tindakan', 'byk', 'cara', 'bentuk', 'pelecehan', 'seksual', 'bsa', 'dgn', 'verbal', 'penggunaan', 'otoritas', 'memfoto', 'vidio', 'bahkan', 'memandang', 'dn', 'bersiul', 'aja', 'bsa', 'jadi', 'pelecehan', 'seksual', 'klw', 'tdk', 'ada', 'namanya', 'kata', 'tanpa', 'persetujuan', 'korban', 'pelaku', 'bsa', 'berdalih', 'cuma', 'bersenggolan', 'cuma', 'bergurau', 'cuma', 'memfoto', 'cuma', 'menjalankan', 'tugas', 'dn', 'ga', 'bsa', 'dipidana', 'contoh', 'klw', 'ada', 'org', 'memfoto', 'wanita', 'itu', 'mana', 'bsa', 'disebut', 'pelecehan', 'klw', 'ada', 'persetujuan', 'wanitanya', 'tapi', 'klw', 'fotonya', 'diambil', 'tanpa', 'persetujuan', 'si', 'wanita', 'dn', 'si', 'wanita', 'ga', 'terima', 'itu', 'bsa', 'jadi', 'pelecehan', 'seksual', 'yg', 'menentukan', 'mana', 'pelecehan', 'seksual', 'itu', 'bukan', 'pks', 'bukan', 'mui', 'bukan', 'elu', 'yg', 'melihat', 'tapi', 'si', 'korban', 'yg', 'merasakan']","['bayu', 'hasanudin', 'pelecehan', 'seksual', 'dlm', 'bentuk', 'tindakan', 'byk', 'bentuk', 'pelecehan', 'seksual', 'bsa', 'verbal', 'penggunaan', 'otoritas', 'memfoto', 'vidio', 'memandang', 'dn', 'bersiul', 'bsa', 'pelecehan', 'seksual', 'klw', 'tdk', 'namanya', 'persetujuan', 'korban', 'pelaku', 'bsa', 'berdalih', 'bersenggolan', 'bergurau', 'memfoto', 'menjalankan', 'tugas', 'dn', 'ga', 'bsa', 'dipidana', 'contoh', 'klw', 'org', 'memfoto', 'wanita', 'bsa', 'pelecehan', 'klw', 'persetujuan', 'wanitanya', 'klw', 'fotonya', 'diambil', 'persetujuan', 'wanita', 'dn', 'wanita', 'ga', 'terima', 'bsa', 'pelecehan', 'seksual', 'menentukan', 'pelecehan', 'seksual', 'pks', 'mui', 'elu', 'korban', 'merasakan']","['bayu', 'hasanudin', 'leceh', 'seksual', 'dlm', 'bentuk', 'tindak', 'byk', 'bentuk', 'leceh', 'seksual', 'bsa', 'verbal', 'guna', 'otoritas', 'foto', 'vidio', 'pandang', 'dn', 'siul', 'bsa', 'leceh', 'seksual', 'klw', 'tdk', 'nama', 'tuju', 'korban', 'laku', 'bsa', 'dalih', 'senggol', 'gurau', 'foto', 'jalan', 'tugas', 'dn', 'ga', 'bsa', 'pidana', 'contoh', 'klw', 'org', 'foto', 'wanita', 'bsa', 'leceh', 'klw', 'tuju', 'wanita', 'klw', 'foto', 'ambil', 'tuju', 'wanita', 'dn', 'wanita', 'ga', 'terima', 'bsa', 'leceh', 'seksual', 'tentu', 'leceh', 'seksual', 'pks', 'mui', 'elu', 'korban', 'rasa']",bayu hasanudin leceh seksual dlm bentuk tindak byk bentuk leceh seksual bsa verbal guna otoritas foto vidio pandang dn siul bsa leceh seksual klw tdk nama tuju korban laku bsa dalih senggol gurau foto jalan tugas dn ga bsa pidana contoh klw org foto wanita bsa leceh klw tuju wanita klw foto ambil tuju wanita dn wanita ga terima bsa leceh seksual tentu leceh seksual pks mui elu korban rasa
281, purnomo ngga ada btw sejauh ini hukuman zina di kuhp itu cuma buat pasangan yang sudah menikah kalo belum menikah mah gaada aturannya di negara kita lanjut terus asalkan suka sama suka mah ,negatif,"['purnomo', 'ngga', 'ada', 'btw', 'sejauh', 'ini', 'hukuman', 'zinah', 'di', 'kuhp', 'itu', 'cuma', 'buat', 'pasangan', 'yg', 'sdh', 'menikah', 'kalo', 'blm', 'menikah', 'mah', 'gaada', 'aturannya', 'di', 'negara', 'kita', 'lanjut', 'terus', 'asalkan', 'suka', 'sama', 'suka', 'mah']","['purnomo', 'ngga', 'btw', 'hukuman', 'zinah', 'kuhp', 'pasangan', 'menikah', 'blm', 'menikah', 'mah', 'gaada', 'aturannya', 'negara', 'suka', 'suka', 'mah']","['purnomo', 'ngga', 'btw', 'hukum', 'zinah', 'kuhp', 'pasang', 'meni', 'blm', 'meni', 'mah', 'gaada', 'atur', 'negara', 'suka', 'suka', 'mah']",purnomo ngga btw hukum zinah kuhp pasang meni blm meni mah gaada atur negara suka suka mah
282, kucingmasjid ya berarti nuntut nya ke yg buat kuhp bukan ke mendikbud mendikbud hanya mengikuti aturan yg sudah ada,netral,"['kucingmasjid', 'ya', 'berarti', 'nuntut', 'nya', 'ke', 'yg', 'buat', 'kuhp', 'bukan', 'ke', 'mendikbud', 'mendikbud', 'cuma', 'mengikuti', 'aturan', 'yg', 'sdh', 'ada']","['kucingmasjid', 'nuntut', 'kuhp', 'mendikbud', 'mendikbud', 'mengikuti', 'aturan']","['kucingmasjid', 'nuntut', 'kuhp', 'mendikbud', 'mendikbud', 'ikut', 'atur']",kucingmasjid nuntut kuhp mendikbud mendikbud ikut atur
283,kalo sama sama mau ya lanjut terus zina dimanapun dan kapanpun ya dosen bakalan enak punya banyak placur di kampus karena sama sama mau ,negatif,"['kalo', 'sama', 'sama', 'mau', 'ya', 'lanjut', 'terus', 'zinah', 'dimanapun', 'dn', 'kapanpun', 'ya', 'dosen', 'bakalan', 'enak', 'punya', 'byk', 'placur', 'di', 'kampus', 'krn', 'sama', 'sama', 'mau']","['zinah', 'dimanapun', 'dn', 'dosen', 'enak', 'byk', 'placur', 'kampus']","['zinah', 'mana', 'dn', 'dosen', 'enak', 'byk', 'placur', 'kampus']",zinah mana dn dosen enak byk placur kampus
284,lagi juga mana mau anak  an berzinah sama bapak dosen pembimbing usia  an kebanyakan ga dikasih izin,netral,"['gy', 'jga', 'mana', 'mau', 'anak', 'an', 'berzinah', 'sama', 'bapak', 'dosen', 'pembimbing', 'usia', 'an', 'kebanyakan', 'ga', 'dikasih', 'ijin']","['jga', 'anak', 'berzinah', 'dosen', 'pembimbing', 'usia', 'kebanyakan', 'ga', 'dikasih', 'ijin']","['jga', 'anak', 'berzinah', 'dosen', 'bimbing', 'usia', 'banyak', 'ga', 'kasih', 'ijin']",jga anak berzinah dosen bimbing usia banyak ga kasih ijin
285,demi nilai bagus terusin pak dosenn gak apa apa asal nilai bagus akhirnya bercocok tanam kake sugiono merajalela mengecrott crott crott,negatif,"['demi', 'nilai', 'oke', 'terusin', 'pak', 'dosenn', 'gak', 'aoa', 'aoa', 'asal', 'nilai', 'oke', 'ahirnya', 'bercocok', 'tanam', 'kake', 'sugiono', 'merajalela', 'mengecrott', 'crott', 'crott']","['nilai', 'oke', 'terusin', 'dosenn', 'gak', 'aoa', 'aoa', 'nilai', 'oke', 'ahirnya', 'bercocok', 'tanam', 'kake', 'sugiono', 'merajalela', 'mengecrott', 'crott', 'crott']","['nilai', 'oke', 'terusin', 'dosenn', 'gak', 'aoa', 'aoa', 'nilai', 'oke', 'ahirnya', 'cocok', 'tanam', 'kake', 'sugiono', 'rajalela', 'mengecrott', 'crott', 'crott']",nilai oke terusin dosenn gak aoa aoa nilai oke ahirnya cocok tanam kake sugiono rajalela mengecrott crott crott
286, idham coy lihatlah kelakuan kadrun mereka sok paling beragama tapi lihat aja ni bentuknya macam begini cara nya komen caranya berpikir pasti ga jauh dari selangkangan begitu mungkin ajaran ulamanya ,negatif,"['idham', 'coy', 'lihatlah', 'kelakuan', 'kadrun', 'mereka', 'sok', 'paling', 'beragama', 'tapi', 'lihat', 'aja', 'ni', 'bentuknya', 'macem', 'begini', 'cara', 'nya', 'komen', 'caranya', 'berpikir', 'pasti', 'ga', 'jauh', 'dari', 'selangkangan', 'begitu', 'mungkin', 'ajaran', 'ulamanya']","['idham', 'coy', 'lihatlah', 'kelakuan', 'kadrun', 'sok', 'beragama', 'lihat', 'bentuknya', 'macem', 'komen', 'berpikir', 'ga', 'selangkangan', 'ajaran', 'ulamanya']","['idham', 'coy', 'lihat', 'laku', 'kadrun', 'sok', 'agama', 'lihat', 'bentuk', 'macem', 'komen', 'pikir', 'ga', 'selangkang', 'ajar', 'ulama']",idham coy lihat laku kadrun sok agama lihat bentuk macem komen pikir ga selangkang ajar ulama
287, jhon ghost lah ngapah jd ke sosoh ya ,netral,"['jhon', 'ghost', 'lah', 'ngapah', 'jd', 'ke', 'sosoh', 'ya']","['jhon', 'ghost', 'ngapah', 'jd', 'sosoh']","['jhon', 'ghost', 'ngapah', 'jd', 'sosoh']",jhon ghost ngapah jd sosoh
288,syariat dikit ngomong agama syariat poligami binik bnyak bolih cma dalih saja pembodohan saja puih bulsit,netral,"['syariat', 'dikit', 'ngomong', 'agama', 'syariat', 'poligami', 'binik', 'bnyak', 'bolih', 'cma', 'dalih', 'saja', 'pembodohan', 'saja', 'puih', 'bulsit']","['syariat', 'dikit', 'ngomong', 'agama', 'syariat', 'poligami', 'binik', 'bnyak', 'bolih', 'cma', 'dalih', 'pembodohan', 'puih', 'bulsit']","['syariat', 'dikit', 'ngomong', 'agama', 'syariat', 'poligami', 'bik', 'bnyak', 'bolih', 'cma', 'dalih', 'bodoh', 'puih', 'bulsit']",syariat dikit ngomong agama syariat poligami bik bnyak bolih cma dalih bodoh puih bulsit
289, wiji asih kenapa dgn poligami lu iri di agama lu gak bisa poligami lagian poligami di islam gak bisa asal ada syarat yg berlaku dan cukup susah jika gak bisa memenuhi syarat gak bakal bisa poligami,netral,"['wiji', 'asih', 'knp', 'dgn', 'poligami', 'lu', 'iri', 'di', 'agama', 'lu', 'gak', 'bsa', 'poligami', 'lagian', 'poligami', 'di', 'islam', 'gak', 'bsa', 'asal', 'ada', 'syarat', 'yg', 'berlaku', 'dn', 'cukup', 'susah', 'jika', 'gak', 'bsa', 'memenuhi', 'syarat', 'gak', 'bakal', 'bsa', 'poligami']","['wiji', 'asih', 'knp', 'poligami', 'lu', 'iri', 'agama', 'lu', 'gak', 'bsa', 'poligami', 'poligami', 'islam', 'gak', 'bsa', 'syarat', 'berlaku', 'dn', 'susah', 'gak', 'bsa', 'memenuhi', 'syarat', 'gak', 'bsa', 'poligami']","['wiji', 'asih', 'knp', 'poligami', 'lu', 'iri', 'agama', 'lu', 'gak', 'bsa', 'poligami', 'poligami', 'islam', 'gak', 'bsa', 'syarat', 'laku', 'dn', 'susah', 'gak', 'bsa', 'penuh', 'syarat', 'gak', 'bsa', 'poligami']",wiji asih knp poligami lu iri agama lu gak bsa poligami poligami islam gak bsa syarat laku dn susah gak bsa penuh syarat gak bsa poligami
290, muhammad widi sya bani hh aq islam aq muslim tpi jjik dengan poligami aq gk mcm elu yg doyan sekangkangan yg doyan poligami kita siapa poligami susah ijab siri sdah sah mau  binik bsa ,netral,"['muhammad', 'widi', 'sya', 'bani', 'hh', 'aq', 'islam', 'aq', 'muslim', 'tpi', 'jjik', 'dgn', 'poligami', 'aq', 'gk', 'mcm', 'elu', 'yg', 'doyan', 'sekangkangan', 'yg', 'doyan', 'poligami', 'kita', 'siapa', 'poligami', 'susah', 'ijab', 'siri', 'sdah', 'syah', 'mau', 'binik', 'bsa']","['muhammad', 'widi', 'sya', 'bani', 'hh', 'aq', 'islam', 'aq', 'muslim', 'tpi', 'jjik', 'poligami', 'aq', 'gk', 'mcm', 'elu', 'doyan', 'sekangkangan', 'doyan', 'poligami', 'poligami', 'susah', 'ijab', 'siri', 'sdah', 'syah', 'binik', 'bsa']","['muhammad', 'widi', 'sya', 'bani', 'hh', 'aq', 'islam', 'aq', 'muslim', 'tpi', 'jjik', 'poligami', 'aq', 'gk', 'mcm', 'elu', 'doyan', 'kangkang', 'doyan', 'poligami', 'poligami', 'susah', 'ijab', 'siri', 'sdah', 'syah', 'bik', 'bsa']",muhammad widi sya bani hh aq islam aq muslim tpi jjik poligami aq gk mcm elu doyan kangkang doyan poligami poligami susah ijab siri sdah syah bik bsa
291,udah biasa kadrun menolak undang undang kekerasan seksual,negatif,"['udah', 'biasa', 'kadrun', 'menolak', 'undang', 'undang', 'kekerasan', 'seksual']","['udah', 'kadrun', 'menolak', 'undang', 'undang', 'kekerasan', 'seksual']","['udah', 'kadrun', 'tolak', 'undang', 'undang', 'keras', 'seksual']",udah kadrun tolak undang undang keras seksual
292, kelebihan bayar kadrun ituh yg suka pake koteka ya bro,netral,"['kelebihan', 'bayar', 'kadrun', 'ituh', 'yg', 'suka', 'pake', 'koteka', 'ya', 'bro']","['kelebihan', 'bayar', 'kadrun', 'ituh', 'suka', 'pake', 'koteka']","['lebih', 'bayar', 'kadrun', 'ituh', 'suka', 'pake', 'koteka']",lebih bayar kadrun ituh suka pake koteka
293,udah biasa kadrun menolak uu kekerasan sexual,negatif,"['udah', 'biasa', 'kadrun', 'menolak', 'uu', 'kekerasan', 'sexual']","['udah', 'kadrun', 'menolak', 'uu', 'kekerasan', 'sexual']","['udah', 'kadrun', 'tolak', 'uu', 'keras', 'sexual']",udah kadrun tolak uu keras sexual
294, kelebihan bayar udh gajian blm bro,netral,"['kelebihan', 'bayar', 'udh', 'gajian', 'blm', 'bro']","['kelebihan', 'bayar', 'udh', 'gajian', 'blm']","['lebih', 'bayar', 'udh', 'gaji', 'blm']",lebih bayar udh gaji blm
295, keluarga bintang gajian hahaha faktanya begitu kok hahaha gak nangkep banget maknanya apa yang mau di sampaiin mas nadiem,netral,"['keluarga', 'bintang', 'gajian', 'hahaha', 'faktanya', 'begitu', 'kok', 'hahaha', 'gak', 'nangkep', 'bgt', 'maknanya', 'aoa', 'yg', 'mau', 'di', 'sampaiin', 'mas', 'nadiem']","['keluarga', 'bintang', 'gajian', 'hahaha', 'faktanya', 'hahaha', 'gak', 'nangkep', 'bgt', 'maknanya', 'aoa', 'sampaiin', 'mas', 'nadiem']","['keluarga', 'bintang', 'gaji', 'hahaha', 'fakta', 'hahaha', 'gak', 'nangkep', 'bgt', 'makna', 'aoa', 'sampaiin', 'mas', 'nadiem']",keluarga bintang gaji hahaha fakta hahaha gak nangkep bgt makna aoa sampaiin mas nadiem
296,bila nadim beradap akan merevisi,negatif,"['bila', 'nadim', 'beradap', 'akan', 'merevisi']","['nadim', 'beradap', 'merevisi']","['nadim', 'adap', 'revisi']",nadim adap revisi
297,udah biasa kadrun menolak undang undang kekerasan seksual,netral,"['udah', 'biasa', 'kadrun', 'menolak', 'undang', 'undang', 'kekerasan', 'seksual']","['udah', 'kadrun', 'menolak', 'undang', 'undang', 'kekerasan', 'seksual']","['udah', 'kadrun', 'tolak', 'undang', 'undang', 'keras', 'seksual']",udah kadrun tolak undang undang keras seksual
298, kelebihan bayar udh gajian ,netral,"['kelebihan', 'bayar', 'udh', 'gajian']","['kelebihan', 'bayar', 'udh', 'gajian']","['lebih', 'bayar', 'udh', 'gaji']",lebih bayar udh gaji
299,klo dia beradab mah dicabut dia membuat sesuatu yg jelas hitam putih menjadi abu abu ,netral,"['klo', 'dia', 'beradab', 'mah', 'dicabut', 'dia', 'membuat', 'sesuatu', 'yg', 'jelas', 'hitam', 'putih', 'mnjdi', 'abu', 'abu']","['beradab', 'mah', 'dicabut', 'hitam', 'putih', 'mnjdi', 'abu', 'abu']","['adab', 'mah', 'cabut', 'hitam', 'putih', 'mnjdi', 'abu', 'abu']",adab mah cabut hitam putih mnjdi abu abu
300,semua sibuk bikin aturan dan bisanya bikin aturan habit negara gagal,netral,"['semua', 'sibuk', 'bikin', 'aturan', 'dn', 'bisanya', 'bikin', 'aturan', 'habit', 'negara', 'gagal']","['sibuk', 'aturan', 'dn', 'bisanya', 'aturan', 'habit', 'negara', 'gagal']","['sibuk', 'atur', 'dn', 'bisa', 'atur', 'habit', 'negara', 'gagal']",sibuk atur dn bisa atur habit negara gagal
301,kalo ternyata korbannya hanya dirayu oleh pelaku sehingga mau buka baju terus melapor karena suatu alasan mengaku jika dia sudah dipaksa oleh pelaku itu gimana ,netral,"['kalo', 'ternyata', 'korbannya', 'cuma', 'dirayu', 'oleh', 'pelaku', 'sehingga', 'mau', 'buka', 'baju', 'terus', 'melapor', 'krn', 'suatu', 'alesanya', 'mengaku', 'jika', 'dia', 'sdh', 'dipaksa', 'oleh', 'pelaku', 'itu', 'gimana']","['korbannya', 'dirayu', 'pelaku', 'buka', 'baju', 'melapor', 'alesanya', 'mengaku', 'dipaksa', 'pelaku', 'gimana']","['korban', 'rayu', 'laku', 'buka', 'baju', 'lapor', 'alesanya', 'aku', 'paksa', 'laku', 'gimana']",korban rayu laku buka baju lapor alesanya aku paksa laku gimana
302,semangat bang menteri ,positif,"['semangat', 'bang', 'mentri']","['semangat', 'bang', 'mentri']","['semangat', 'bang', 'tri']",semangat bang tri
303,tetap semangat jaya rahayu diayomi diayemi pak mentri ,positif,"['ttp', 'semangat', 'jaya', 'rahayu', 'diayomi', 'diayemi', 'pak', 'mentri']","['ttp', 'semangat', 'jaya', 'rahayu', 'diayomi', 'diayemi', 'mentri']","['ttp', 'semangat', 'jaya', 'rahayu', 'ayom', 'ayem', 'tri']",ttp semangat jaya rahayu ayom ayem tri
304,maju terus mas menteri yang bilang pengaruh barat enggak tahu bahwa banyak juga negara islam yang tidak perduli dengan kekerasan seksual dan tidak menerapkan kesetaraan gender dan di barat lebih banyak negara yang peduli dengan kekerasan seksual ini ,positif,"['maju', 'terus', 'mas', 'mentri', 'yg', 'bilang', 'pengaruh', 'barat', 'enggak', 'tahu', 'bahwa', 'byk', 'jga', 'negara', 'islam', 'yg', 'ndak', 'perduli', 'dgn', 'kekerasan', 'seksual', 'dn', 'ndak', 'menerapkan', 'kesetaraan', 'gender', 'dn', 'di', 'barat', 'lbh', 'byk', 'negara', 'yg', 'perduli', 'dgn', 'kekerasan', 'seksual', 'ini']","['maju', 'mas', 'mentri', 'pengaruh', 'barat', 'enggak', 'byk', 'jga', 'negara', 'islam', 'ndak', 'perduli', 'kekerasan', 'seksual', 'dn', 'ndak', 'menerapkan', 'kesetaraan', 'gender', 'dn', 'barat', 'lbh', 'byk', 'negara', 'perduli', 'kekerasan', 'seksual']","['maju', 'mas', 'tri', 'pengaruh', 'barat', 'enggak', 'byk', 'jga', 'negara', 'islam', 'ndak', 'duli', 'keras', 'seksual', 'dn', 'ndak', 'terap', 'tara', 'gender', 'dn', 'barat', 'lbh', 'byk', 'negara', 'duli', 'keras', 'seksual']",maju mas tri pengaruh barat enggak byk jga negara islam ndak duli keras seksual dn ndak terap tara gender dn barat lbh byk negara duli keras seksual
